"neuroticism","extraversion","openness"
0.31204368788432,0.505537100460807,0.616935645889239
0.565858191360053,0.389456913932554,0.611329741592291
0.573307829424488,0.738551799142291,0.675950593567834
0.559084042773817,0.6081623886368,0.490240667274359
0.464685377205574,0.545338123179654,0.629624229281007
0.311923746975917,0.672141231895972,0.597911239470349
0.702921304633382,0.34630778526115,0.671101441692684
0.49802127923045,0.584891627173597,0.61451012823126
0.293971123850305,0.609393145710988,0.89407429612646
0.11920345163159,0.605473363444261,0.429251478635376
0.443363943978062,0.608846441034906,0.689751977726821
0.613596296222395,0.416994143840342,0.682062279596034
0.281420989081583,0.651006066893438,0.675601304069436
0.499022665285761,0.460686503873237,0.667765929175907
0.381914380696792,0.474450390051405,0.454267413830654
0.245163110544008,0.613544041557249,0.570978532053027
0.028632958508573,0.582684886297482,0.494724164828258
0.309942828957253,0.619760768590863,0.806510052156112
0.410056278255846,0.471632476229661,0.574574628561299
0.204593736824613,0.425104117357259,0.571934388816055
0.745600132224226,0.310966737780511,0.638413553932825
0.485537179679421,0.422403477841306,0.637121333362975
0.64863945162358,0.241871415300829,0.54918155471715
0.117793455311665,0.625156556503954,0.630168382219768
0.516857025094279,0.359478499561143,0.387185524358598
0.551362755289454,0.330452097048846,0.679425522144491
0.141501127190273,0.499631067963938,0.624104063205362
0.694858073356793,0.458409334700269,0.671038804171787
0.602016369922852,0.563277664203855,0.525018089102091
0.463735430724451,0.523316343026922,0.656557124295974
0.273527925742982,0.596510773111659,0.734714242000103
0.289616030955891,0.549308091858971,0.807686799285281
0.0294698667849539,0.607742471796972,0.865335230145722
0.411080017851523,0.561021390378319,0.67021254029546
0.593162688433259,0.638901202184959,0.844451547925504
0.289012786687459,0.564354269895942,0.624581284328143
0.471964393977834,0.405449136444829,0.530660470780268
0.544483560958457,0.406613642012284,0.708556911250506
0.56826934739568,0.439302047996221,0.560216789132124
0.258199766150919,0.561835788706767,0.805615977068101
0.0263072861309658,0.948134645483888,0.657672579396651
0.434653402340632,0.355714599500717,0.646720268705602
0.574938437005469,0.475159183763308,0.578392514755869
0.39695474433808,0.591130571516068,0.728016101941363
0.252142575277688,0.715137906904639,0.770703948184795
0.187593350667654,0.671957680501481,0.783836930211015
0.342523769372604,0.668006687617282,0.601416520011247
0.563796261388055,0.749560230985981,0.815580517734187
0.215431185213465,0.708950260104586,0.443854478043626
0.240799450313423,0.482847929375005,0.633049992069125
0.142036372586533,0.244727194907079,0.592548191139726
0.216236667690768,0.794940479107229,0.793089051888066
0.346899231532814,0.287296856877247,0.591598932913734
0.408182505600687,0.522552411383122,0.541638922328079
0.167397518610797,0.698893354329413,0.926257199309751
0.127311797950445,0.692029214022876,0.690755050557742
0.522372120800995,0.743807041754253,0.812965457806499
0.372314871098497,0.622081634681062,0.584684907503376
0.403007958126344,0.737814965571275,0.556723987488015
0.343261177856894,0.670433985718771,0.498094837401315
0.667167419038561,0.384674335292557,0.508157047606254
0.723870028944754,0.335280626784376,0.621392827494659
0.321166007141141,0.644109746060097,0.53084688459381
0.534556770318948,0.582457292947358,0.746770603888221
0.00124106466456136,0.68500671513626,0.632523751593824
0.622555095787126,0.289140625902511,0.665824797521211
0.430147261406817,0.863954799219597,0.756828726372274
0.0784408080762963,0.744702942007418,0.856010365183914
0.343896781795531,0.846962412161415,0.674810352374406
0.222427378933299,0.705958648309563,0.814958309312624
0.567366463762505,0.687053672396243,0.657522490633511
0.646963474827696,0.363608494572785,0.564435125494991
0.588497370106645,0.580364125941001,0.728657520048668
0.574148548774449,0.739421622189264,0.767147845319761
0.794061004637363,0.382388380851885,0.584355598268566
0.311737594778731,0.653948274398122,0.543374549066433
0.650304850064944,0.551203286844093,0.75707797876208
0.473071006950181,0.39082355270973,0.570645187564109
0.746334984086818,0.208363943518883,0.647271521606005
0.454024717054844,0.758934895957904,0.81634854580153
0.451724028698221,0.678584464173903,0.581212262716174
0.489435333244128,0.498601810965281,0.740778820632586
0.365224048890727,0.482423755050177,0.587295957032114
0.524371517321198,0.601456143896315,0.731437781838653
0.491646489844577,0.513763769220335,0.569202480657492
0.571570156941016,0.392552514667189,0.891386185315551
0.865111804148372,0.135826739278597,0.151488160332396
0.45565432349226,0.644203473742369,0.533587962843093
0.428704482512684,0.464153273182334,0.697477440969146
0.53192194245169,0.768627365589476,0.37187906662479
0.0518953188713807,0.700281134845164,0.88888361228299
0.613612637153174,0.51388383596545,0.615465320887319
0.127542166207514,0.878649673408393,0.711937499728609
0.207121926151708,0.652197115338161,0.610644184327355
0.0867529074685368,0.449131586891653,0.822785694806711
0.565606015757455,0.391613527963985,0.81865607212294
0.39145037831142,0.4148678394105,0.486952318914032
0.48480964725196,0.583307970711476,0.835284269003102
0.245494107124098,0.732926331759364,0.612702316461528
0.417360895246052,0.731269419602169,0.912269868101139
0.199796270898852,0.459084082072055,0.625281713733229
0.421770277235068,0.66426723384893,0.705446636194107
0.0757889989095046,0.917215512064413,0.48678953831738
0.918956357472137,0.222579450105936,0.649748934916544
0.38321875891281,0.500541824955561,0.485995147473477
0.603117889563344,0.249055424881837,0.63846466400944
0.350039049973079,0.482376851921519,0.480249817881481
0.370614130751442,0.554325087794584,0.679867663610868
0.0931234664273407,0.778217726707607,0.927372214029469
0.555797799820155,0.585264084272187,0.569257180300306
0.419271147786422,0.495319413501795,0.769097214531133
0.647600007346327,0.465736132466372,0.66207568399087
0.166709999889447,0.70872793949144,0.591218853118369
0.470797120804745,0.569742443593279,0.735371510010705
0.571442300315055,0.698757399673771,0.643820817359558
0.232231589612982,0.605783927986153,0.64355186279838
0.438428167379911,0.616164438918105,0.61223770394489
0.507115656532105,0.498773897826617,0.637832582854915
0.0373320043450645,0.639174666713972,0.771303117418094
0.217808514666295,0.389054194443269,0.824790083027466
0.256974570817394,0.561370888937717,0.677462380113382
0.574222069441751,0.626326204222149,0.766679676363699
0.321731210445335,0.638299241210776,0.723276703078856
0.540471819101481,0.513707584039148,0.531914521671778
0.397154356182928,0.727256959443787,0.870517402836518
0.610387561900353,0.765742034791215,0.817812506415178
0.311165580024897,0.677802984257714,0.76676248604404
0.320750597641964,0.496659566264045,0.819908507343889
0.562659824692753,0.494579293785972,0.734033201487507
0.332900357842054,0.839376493492541,0.864667550533741
0.245758345160177,0.469561369010452,0.672225989245212
0.203600003718711,0.485979582932593,0.625980233777492
0.190704289252778,0.523171679516545,0.786533308961063
0.088816580747721,0.680673136812049,0.562616908780601
0.303772918812978,0.52064227281689,0.498666598106073
0.316219528457956,0.591845750912631,0.378263647173085
0.28169836081306,0.629753668446228,0.536512720239786
0.144092706095401,0.799054881737963,1
0.0846079231710722,0.954502889771795,0.726864857236253
0.573646078261668,0.553615485998062,0.825914849522057
0.407585645145913,0.526973952541796,0.741884870589893
0.416021292394116,0.773716064896677,0.732328992124425
0.336593866312625,0.260662998970217,0.958074987344161
0.883835582286592,0.527629728067484,0.702741747930133
0.452223649345774,0.837140117135884,0.822965633082295
0.211339474327291,0.565629969647256,0.652719567287126
0.619027763721763,0.225099526611092,0.610995323085695
0.197163847038741,0.675048024216979,0.526931480595444
0.33425216857728,0.473758001338493,0.529777503225491
0.113985698288482,0.577820606117769,0.399259287210449
0.78730912611418,0.226882577434186,0.568266957582787
0.287667367655669,0.424770323852855,0.640240880369949
0.163931534689798,0.729312269600532,0.853405869769004
0.372723023387992,0.538477339243422,0.772985497758844
0.552274490045469,0.239296596348379,0.716816522897007
0.645717731994597,0.371228578171608,0.57930585624605
0.600829451273491,0.508654038380691,0.585471800721993
0.555038029828173,0.652525095226959,0.767748013472679
0.414121572079542,0.699917019469932,0.725733857447017
0.468717350788629,0.664053513271003,0.690407477257703
0.653137182857407,0.3548758010356,0.732456161668776
0.384068945036828,0.465093078231266,0.650436133410077
0.398520184213641,0.564839845771922,0.679611189694354
0.108409372980508,0.635891741151391,0.482576682315322
0.871678106367979,0.37623230209731,0.616757138889266
0.808485506986424,0.528945120384376,0.80153251893669
0.543352005001537,0.606689591764572,0.668074530271969
0.421888163420255,0.379228558073266,0.77164916767381
0.652320847213526,0.202659170353426,0.556931046768087
0.772431261466309,0.441711402363914,0.882248405209913
0.507733958578381,0.60496383803666,0.89291068033662
0.402410406745709,0.584842080978247,0.545338602573971
0.375976324470337,0.645188383367799,0.579888605084907
0.550228506208135,0.767992351753866,0.795440083197122
0.323806125197945,0.510551547355685,0.817103739992613
0.185727317310594,0.579485526759292,0.622197969130153
0.601757669045291,0.421821486959559,0.514303395888307
0.715481685041691,0.78558913104632,0.630612769300934
0.197244253568716,0.638724557423462,0.768793811039452
0.395510086986779,0.664018515150963,0.787312223492708
0.239861133498111,0.451309798246992,0.494547414843685
0.503297425408452,0.483151335140359,0.674020167280923
0.570955530174359,0.304030284389294,0.337308282011351
0.250728480570053,0.431378982808101,0.811411668672843
0.599959038838375,0.575227646810225,0.640308373446333
0.278568215246772,0.507791463550008,0.598130505635978
0.334873222481345,0.847754365649706,0.706982817925613
0.318739880710193,0.380814694948187,0.929415565415419
0.723064216240164,0.612276024422084,0.707720621367537
0.450588784745504,0.564076121291955,0.685851823717877
0.353483846042862,0.606380816635573,0.587465862108771
0.389931220668739,0.735672246263666,0.728718987550515
0.503106997308014,0.459576368382209,0.480451478542656
0.761256965874386,0.236771334640324,0.421307698783776
0.50831353672694,0.389533984759351,0.599612259202242
0.146361870839117,0.862185552587147,0.666063030175142
0.0921959403295588,0.549275273717122,0.866806609930305
0.153200178857491,0.473741941113099,0.779468387938434
0.167009690245614,0.563339081601627,0.384190783977537
0.208871126194832,0.814035824221057,0.720399437758647
0.324409224231426,0.595379344813414,0.659618351832022
0.303249137321146,0.614644479150857,0.687569479883288
0.701750997742586,0.468141794780359,0.380234307670352
0.67565180013452,0.424787096934965,0.826109321061833
0.110325229011191,0.584295959493067,0.487221334534672
0.282688570143035,0.671227721628646,0.776454947263812
0.622415918071342,0.601045797487782,0.41818493140143
0.631848755590242,0.615759247127145,0.518024507123349
0.193557331071152,0.56088900123845,0.795327862220917
0.458486989909782,0.521321849815252,0.431991149689126
0.301846392237132,0.366446063509697,0.529933347617381
0.182640789525134,0.785865408002527,0.613083961214754
0.577377872976671,0.525637099726898,0.810641605392881
0.121792656888818,0.797830390468033,0.642574406959394
0.739619781253397,0.396857451335995,0.603830986059042
0.322122843362437,0.543815878890913,0.705893587927253
0.313643796690059,0.322666080723011,0.575361388492687
0.523783726649032,0.397624452786001,0.682979449671345
0.365294987316127,0.527859340516103,0.776170566363783
0.373291716612594,0.392984680931122,0.580230777015527
0.371321661479052,0.37728015426753,0.575994965791259
0.838396726225378,0.642026709533755,0.690732774551335
0.508398666040185,0.359607092416633,0.598420970031894
0.488002136595734,0.616198366925221,0.657522744825212
0.0725679525103027,0.604787122263602,0.558122724655721
0.288162954639233,0.679517035868608,0.587813916600075
0.295725497213248,0.645880568787755,0.895394304924511
0.410100051604652,0.4693528432239,0.583165043557751
0.538106086916715,0.480261220139725,0.708035012588787
0.175798502754164,0.530531758203607,0.668550843251311
0.684362372960644,0.828144997405053,0.993222246556799
0.622988976036893,0.415988716296593,0.617951736798247
0.427026326436377,0.481847656217304,0.505434581483534
0.867029899439145,0.635084831847039,0.847517650103987
0.362843798819179,0.683836268885059,0.482837875030657
0.533100531249121,0.629624459927567,0.905272702975648
0.555928508332962,0.301067222683031,0.685309231338648
0.311587000457153,0.423187150865764,0.874473939157023
0.72962349781649,0.422153033006376,0.755217200611019
0.660963538437653,0.538494802533173,0.674351552301116
0.502634103183487,0.508665289437153,0.582074234435211
0.28989739560158,0.525934419490161,0.674838098504505
0.289378626369741,0.422422352501075,0.722109035864007
0.515709287516126,0.523917691123608,0.72574838950131
0.279704951594143,0.681162017475132,0.783279949784454
0.255843369033975,0.760116727454951,0.660658961075258
0.369157241256049,0.378454360552459,0.602296490877847
0.227318650792065,0.585559577576503,0.339662815629815
0.584282905824721,0.573573750637806,0.804771130032696
0.300498519644738,0.427208410398539,0.584330803155661
0.679743322245706,0.486473870483057,0.717339534548245
0.380377201214032,0.447741292273201,0.926990997008246
0.0799223696033231,0.827357528843122,0.617078669874473
0.266226751931906,0.699786386214758,0.649433889084777
0.455884210326077,0.567793154856095,0.563594658003178
0.361278027057961,0.615670350543637,0.543434663874677
0.201889425852619,0.626731800681744,0.432061432274924
0.46326684195055,0.675572217239947,0.788462436187509
0.574692118892547,0.606359968422662,0.629804206312416
0.684035346380069,0.760227910494795,0.89547076475265
0.643483210021258,0.47842361138649,0.519455609487419
0.0337666292284221,0.793065056877244,0.443432592240342
0.223720518194148,0.623280329573478,0.742593095549454
0.309697450065999,0.536974843643183,0.736949793471615
0.200194628004284,0.535229084478998,0.546272389089697
0.2939212467294,0.473764971199044,0.934109515872671
0.361853553644411,0.665493674231907,0.780796286951654
0.337621057212977,0.528936960033393,0.528113401256819
0.539621664773132,0.674149875465164,0.461640919281166
0.265243468819225,0.526143775598351,0.61150055335432
0.569629117618776,0.450534860271129,0.68783871976856
0.724676762521198,0.664595709945924,0.757426021300176
0.609338171421706,0.847766857673686,0.698034378020599
0.33510316870528,0.536082724100337,0.729309139130021
0.701460253570196,0.298749901859386,0.559646498816679
0.412364827730686,0.386724489113184,0.597241552776832
0.605428125940297,0.737257497255526,0.556663929754619
0.609057488925759,0.516070181037672,0.907009953861984
0.561481940127989,0.5537843115776,0.434929239840286
0.695541359085023,0.388952468795429,0.753735128358977
0.570374715849311,0.511604313045153,0.695645819388747
0.421138463943965,0.967331453315105,0.580243815587138
0.467891504895669,0.331995259214124,0.570211410053506
0.216288553545445,0.343599851970538,0.641187759635851
0.410201170413064,0.533941801965287,0.718909202491192
0.553437306415182,0.424681209157673,0.54585139815942
0.346533860937813,0.507265464290619,0.585696753153962
0.236982364333954,0.768384539386083,0.844150435958575
0.314791143633413,0.588519915260306,0.679438360265023
0.483986711650644,0.596494273693502,0.707874548484589
0.77791820110364,0.191324631139061,0.701813149619275
0.804123579376927,0.596062589941843,0.712707515395189
0.64315493463691,0.567151765848989,0.814724498517099
0,0.762880654533684,0.901930284608452
0.483301591349966,0.452419406456946,0.74601824006546
0.588185122413118,0.745003387411675,0.704418946549104
0.627784294184031,0.536592140720854,0.710654307633514
0.39505026039052,0.441109162737374,0.616491151437514
0,0.3536518429403,0.631376845637572
0.698445954553967,0.545785868905531,0.720271693275708
0.203630031362593,0.627118746549726,0.619318707580086
0.315235384469054,0.587347803845844,0.546530202008566
0.722954324025875,0.418684648505101,0.75977357947262
0.754090431370615,0.500843246172773,0.734764292932595
0.283836469816427,0.61564595548171,0.727876634185952
0.0518616156704835,0.761131005190688,0.584224361067972
0.779207196209259,0.405737267696088,0.599443497076117
0.330186138195056,0.862424976413433,0.813536630403385
0.352025467204088,0.209415838191759,0.709491835154795
0.634436347106355,0.535580093919668,0.872904571041972
0.185196570297137,0.390713818307285,0.81302423603957
0.825459992680272,0.29213350226997,0.507182704275713
0.494696132234534,0.457879998122365,0.743731954536655
0.391010528655194,0.576900506096288,0.580814118930237
0.732337484260511,0.536984283158229,0.752652454762205
0.492782801703197,0.586768565293853,0.839365589337106
0.372749366547213,0.746395821746056,0.737769188599893
0.434854663890626,0.455669904638122,0.690022275768276
0.0867140271119471,0.81168205525416,0.79135895226539
0.091444458523818,0.571585860135333,0.816464096389637
0.72439224242019,0.618006322124649,0.85384095465848
0.592098770336607,0.461827385313702,0.688555033389722
0.558720956688653,0.769466268325947,0.70271949772133
0.00929035375877271,0.907037442666029,0.870290173058699
0.398285501661027,0.63460790628613,0.757884916319719
0.410753196609376,0.494491883533618,0.770906120528503
0.783622051118898,0.55555724376128,0.604265996560913
0.242824428714078,0.600012683557626,0.555265918591695
0.565528696090346,0.384523492525146,0.541864788453799
0.252887040274813,0.565290982962862,0.613141664710203
0.85251739142526,0.422869658582354,0.659453372133682
0.62171204283094,0.365882196625683,0.850388549467063
0.217492783935011,0.748444931524303,0.819448185909078
0.0624867126598844,0.594138954174633,0.547382710227667
0.3288527239678,0.678036422875581,0.361133401716822
0.271050334786702,0.400008737515669,0.66078308929498
0.487946528871672,0.433851395289475,0.603196924903465
0.259586677333028,0.670777659602673,0.854766766660559
0.638520863821476,0.35526002610843,0.493433618370839
0.175807323931784,0.675528311333933,0.626488386055377
0.232682873855722,0.430042936684679,0.44986834630887
0.606279541486609,0.43149206193823,0.702457997669043
0.881303019686484,0.553832054599986,0.594654594892862
0.346331347329151,0.781461416334487,0.971318187972606
0.791705602554286,0.432540668235373,0.725330530786272
0.160597398945856,0.636241601020667,0.930701201532731
0.190804240539088,0.535595722487838,0.799268116308648
0.161114398606524,0.752333720132346,0.703443374014292
0.559135580351832,0.826415866595976,0.916053222634995
0.607195471716137,0.522187868857024,0.602440751260481
0.529167532722381,0.451882887201377,0.858846900598651
0.199197934693239,0.36719407976748,0.669369173298013
0.35629655237259,0.849207622184605,0.575145832709539
0.331789230561317,0.485929383031834,0.730275433560046
0.170452349711974,0.404958907582348,0.532663848341532
0.304132287479849,0.267707621741488,0.726207501919442
0.416460501680097,0.653745368006783,0.721619303690087
0.08145308397919,1,0.836991156959771
0.455353025154651,0.428915766468418,0.837132957243076
